Epoch: 3_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.1593573, 1.0, 0.0, 0.036819384, 0.054015823, 0.10419033, 0.14681475]
Epoch: 3_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.5195208, 1.0, 0.0, 0.06530383, 0.06658064, 0.10186492, 0.0988111]
Epoch: 3_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.1667247, 0.0, 1.0, 0.059200116, 0.03922656, 0.09816049, 0.084297374]
Epoch: 4_100, Discriminator_A :: Loss: 1.0, Generator :: Loss: [2.1958141, 1.0, 0.0, 0.041951135, 0.054860488, 0.12098639, 0.106711715]
Epoch: 4_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.5962422, 1.0, 1.0, 0.0668808, 0.062278397, 0.19437686, 0.11027346]
Epoch: 4_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.1880898, 0.0, 0.0, 0.042248968, 0.056581236, 0.106418595, 0.09336929]
Epoch: 4_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.9575346, 0.0, 0.0, 0.08052859, 0.08762741, 0.12129627, 0.1546782]
Epoch: 4_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.6906974, 1.0, 1.0, 0.07850297, 0.062412046, 0.123879716, 0.15766759]
Epoch: 4_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.3879471, 0.0, 0.0, 0.052777402, 0.06356484, 0.08806933, 0.13645536]
Epoch: 4_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.8884225, 0.0, 1.0, 0.083399504, 0.08004279, 0.09219514, 0.16180453]
Epoch: 4_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.402674, 0.0, 1.0, 0.1125841, 0.090185724, 0.1932646, 0.18171103]
Epoch: 4_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.3212231, 0.0, 0.0, 0.062261775, 0.05761613, 0.067700446, 0.054743666]
Epoch: 5_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.2208794, 0.0, 0.0, 0.06846163, 0.036247514, 0.08099573, 0.09279229]
